award_id_piid,current_total_value_of_award,recipient_name,financial_year,uniqueness,years
HSCEMS17F00006,106245,"US ANODIZING, INC",2018,multi-year,multi-year
HSCEMS17P00082,107600,"GLOCK, INC.",2018,multi-year,multi-year
HSCEMS17P00014,114377.69,"AT YOUR SERVICE HEATING & COOLING, LLC",2018,multi-year,multi-year
HSCEMS17F00016,117128.46,AHURA SCIENTIFIC INC.,2018,multi-year,multi-year
HSCEMD17F00137,117128.96,AHURA SCIENTIFIC INC.,2018,multi-year,multi-year
HSCEMD17P00077,121111.85,FOSTER & FREEMAN USA INC.,2018,multi-year,multi-year
HSCEMD17J00045,125000,UNIVERSITY OF MARYLAND,2018,multi-year,multi-year
HSCEMD17P00082,126000,THOMSON REUTERS SPECIAL SERVICES LLC,2018,multi-year,multi-year
HSCEMR12P00030,126915.11,PACER SERVICE CENTER,2018,multi-year,multi-year
HSCEDM17F00090,133837.2,XRAD TELE-SERVICES INC,2018,multi-year,multi-year
HSCECR17P00015,134500,"PRESIDENTIAL AVIATION, INC.",2018,multi-year,multi-year
HSCECR17F00005,134984,"ZEPHYR AVIATION, LLC",2018,multi-year,multi-year
HSCEMR17F00018,135690.98,"HAWORTH, INC.",2018,multi-year,multi-year
HSCEMS17J00190,136034.49,PRICE MODERN LLC,2018,multi-year,multi-year
HSCEMR17F00012,136666.21,"HAWORTH, INC.",2018,multi-year,multi-year
HSCEMS17P00085,149310,"B5 SYSTEMS, INC.",2018,multi-year,multi-year
70CDCR18FR0000027,151590.92,"ECLIPSE BUSINESS GROUP, INC.",2018,multi-year,multi-year
HSCEMD17P00026,151848,"MAGNET FORENSICS USA, INC.",2018,multi-year,multi-year
HSCEMR17F00028,153910.19,"HAWORTH, INC.",2018,multi-year,multi-year
HSCEDM17J00011,157445.51,"ECLIPSE BUSINESS GROUP, INC.",2018,multi-year,multi-year
HSCEMS17J00050,164691.25,"GLOCK, INC.",2018,multi-year,multi-year
HSCEDM15P00152,165800,ELITE SHOOTING SPORTS LLC,2018,multi-year,multi-year
HSCEMS17J00197,166992.98,RED CARROT INC,2018,multi-year,multi-year
HSCECR17P00012,168500,"PRESIDENTIAL AVIATION, INC.",2018,multi-year,multi-year
HSCECR17P00013,168764,"ZEPHYR AVIATION, LLC",2018,multi-year,multi-year
70CMSW18FC0000023,170325.35,PRICE MODERN LLC,2018,multi-year,multi-year
70CMSD18FR0000025,173162.72,AHURA SCIENTIFIC INC.,2018,multi-year,multi-year
HSCECR17P00014,173600,"GLOBAL REACH PETROLEUM, LLC",2018,multi-year,multi-year
HSCEMS17J00187,178218.78,PRICE MODERN LLC,2018,multi-year,multi-year
70CMSW18FC0000013,182746.55,PRICE MODERN LLC,2018,multi-year,multi-year
70CMSW18FC0000030,183628.22,PRICE MODERN LLC,2018,multi-year,multi-year
HSCEDM13P00114,186300,"GOOD SOURCE SOLUTIONS, INC.",2018,multi-year,multi-year
HSCEMR17F00056,190368,"SPECTRUM SERVICES GROUP, INC",2018,multi-year,multi-year
70CMSW18FC0000012,193911.3,PRICE MODERN LLC,2018,multi-year,multi-year
HSCEMD15F00068,201392,"HR ANEW, INC.",2018,multi-year,multi-year
HSCETC16C00003,213640,"FILEONQ, INC.",2018,multi-year,multi-year
70CMSW18P00000033,215813.69,"AT YOUR SERVICE HEATING & COOLING, LLC",2018,multi-year,multi-year
HSCEMR17F00043,223936.69,"HAWORTH, INC.",2018,multi-year,multi-year
70CTD018FR0000010,224357.13,"WILDFLOWER INTERNATIONAL, LTD.",2018,multi-year,multi-year
70CMSW18FC0000065,246920.7,PRICE MODERN LLC,2018,multi-year,multi-year
70CDCR18P00000001,250000,"GLOBAL REACH PETROLEUM, LLC",2018,multi-year,multi-year
HSCETE17P00051,251800,"COPPER RIVER ENTERPRISE SERVICES, LLC",2018,multi-year,multi-year
70CMSW18FC0000032,252992.06,PRICE MODERN LLC,2018,multi-year,multi-year
HSCEMR17F00030,266279.38,"HAWORTH, INC.",2018,multi-year,multi-year
HSCEMR17F00027,277355.84,"HAWORTH, INC.",2018,multi-year,multi-year
70CTD018FR0000058,286924.8,"KNIGHT POINT SYSTEMS, LLC",2018,multi-year,multi-year
70CMSD18FR0000067,294281,"ADAPTIVE DIGITAL SYSTEMS, INC.",2018,multi-year,multi-year
70CMSW18FC0000021,321966.68,PRICE MODERN LLC,2018,multi-year,multi-year
HSCETE17F00053,338304.6,CDW GOVERNMENT LLC,2018,multi-year,multi-year
HSCEMS17C00001,352512.62,"TECHNOLOGY - MANAGEMENT & INNOVATIVE SOLUTIONS, LLC",2018,multi-year,multi-year
HSCEMS17C00002,371254.65,"FIRELAKE CONSTRUCTION, INC.",2018,multi-year,multi-year
70CDCR18FR0000035,383340,JESUIT REFUGEE SERVICE USA,2018,multi-year,multi-year
70CDCR18FC0000008,390683.26,PRICE MODERN LLC,2018,multi-year,multi-year
HSCEMD17P00113,397554.5,NORTHROP GRUMMAN SYSTEMS CORPORATION,2018,multi-year,multi-year
HSCEMD16F00149,398206.01,"PAT V. MACK, INC.",2018,multi-year,multi-year
HSCETC17C00002,407000,"FILEONQ, INC.",2018,multi-year,multi-year
HSCEMD17F00258,423786.3,PARKER TIDE CORP.,2018,multi-year,multi-year
HSCEDM16P00056,426055.32,HUDSON RIVER PARK TRUST,2018,multi-year,multi-year
HSCEMS14F00083,435896.18,"PCS ENTERPRISES, INC.",2018,multi-year,multi-year
HSCETE09J00570,475886,SPRINT COMMUNICATIONS COMPANY L.P.,2018,multi-year,multi-year
HSCECR13C00003,514201.22,"ONE STOP ENVIRONMENTAL, LLC",2018,multi-year,multi-year
HSCEMD17F00169,532000,AXISCORE LIMITED LIABILITY COMPANY,2018,multi-year,multi-year
HSCEMS17C00003,556252.68,"U.S. FEDERAL SOLUTIONS, INC.",2018,multi-year,multi-year
70CMSW18FR0000028,582209.67,"SIG SAUER, INC",2018,multi-year,multi-year
HSCEMD17F00220,590686,"FARBER SPECIALTY VEHICLES, INC",2018,multi-year,multi-year
HSCEMD17P00101,605662.06,SIMPLE TECHNOLOGY SOLUTIONS INC.,2018,multi-year,multi-year
HSCEDM15P00134,618758.43,"BLUELINE TACTICAL AND POLICE SUPPLY, LLC",2018,multi-year,multi-year
70CDCR18FR0000006,630000,XRAD TELE-SERVICES INC,2018,multi-year,multi-year
HSCEMD17F00227,660448.75,"ALTEC INDUSTRIES, INC.",2018,multi-year,multi-year
70CTD018FR0000098,691441.8,"EMERGENT, LLC",2018,multi-year,multi-year
HSCEMD17F00272,691974.1,"POTOMACWAVE CONSULTING, INC.",2018,multi-year,multi-year
70CDCR18FR0000061,699999.93,"GLOBAL PRECISION SYSTEMS, LLC",2018,multi-year,multi-year
HSCEMD17F00269,707880,"HR ANEW, INC.",2018,multi-year,multi-year
HSCEOP07F01099,775000,DELOITTE & TOUCHE LLP,2018,multi-year,multi-year
HSCEMD17F00079,798165,ALTEC INDUSTRIES INC,2018,multi-year,multi-year
HSCEMD16F00117,817208.33,SYSTEMS RESEARCH AND APPLICATIONS CORPORATION,2018,multi-year,multi-year
HSCETE17F00051,832354,"INTEGRATION TECHNOLOGIES GROUP, INC.",2018,multi-year,multi-year
HSCEMS17F00066,865933.56,LOGISTICS APPLICATIONS INC.,2018,multi-year,multi-year
HSCEMD15J00072,897947.73,SYSTEMS RESEARCH AND APPLICATI,2018,multi-year,multi-year
HSCETE17C00001,980100,TELCO SOLUTIONS INC,2018,multi-year,multi-year
70CDCR18FR0000064,989703.45,"M V M, INC.",2018,multi-year,multi-year
70CMSD18FR0000096,990593.88,"GIANT OAK, INC.",2018,multi-year,multi-year
70CIT018FR0000001,1023568.8,"ENVISAGE TECHNOLOGIES, LLC",2018,multi-year,multi-year
HSCEMD17J00077,1056741.56,"GIANT OAK, INC.",2018,multi-year,multi-year
HSCETC15J00081,1074119.2,INSERSO CORPORATION,2018,multi-year,multi-year
HSCEDM17F00038,1080484.82,JESUIT REFUGEE SERVICE USA,2018,multi-year,multi-year
HSCEMD13F00149,1093761.06,"LEIDOS, INC.",2018,multi-year,multi-year
70CMSW18FR0000010,1164587.95,"SIG SAUER, INC",2018,multi-year,multi-year
70CMSW18FC0000025,1168999.5,GRANT THORNTON LLP,2018,multi-year,multi-year
HSCEMR16J00011,1233327.55,MANTECH M S M SECURITY SERVICE,2018,multi-year,multi-year
HSCECR15F00023,1245845.68,"FLEET MANAGEMENT SOLUTIONS, INC.",2018,multi-year,multi-year
HSCEMR17F00054,1275287.88,DELOITTE & TOUCHE LLP,2018,multi-year,multi-year
70CDCR18P00000048,1279008,THOMSON REUTERS SPECIAL SERVICES LLC,2018,multi-year,multi-year
HSCEDM16J00053,1281000,LABORATORY CORPORATION OF AMERICA,2018,multi-year,multi-year
HSCEMD17F00218,1300000,"LEIDOS, INC.",2018,multi-year,multi-year
HSCETC17J00007,1344017.34,BLACKSTONE TECHNOLOGY GROUP,2018,multi-year,multi-year
HSCEDM17J00034,1363500,LABORATORY CORPORATION OF AMERICA,2018,multi-year,multi-year
HSCETC16J00040,1460198.12,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,2018,multi-year,multi-year
HSCEMD14F00044,1515950.64,PARKER TIDE CORP.,2018,multi-year,multi-year
70CDCR18FR0000075,1576372.32,"TRAILBOSS ENTERPRISES, INC.",2018,multi-year,multi-year
70CDCR18FR0000049,1600200,XRAD TELE-SERVICES INC,2018,multi-year,multi-year
HSCEMD17F00260,1699040,SYSTEMS RESEARCH AND APPLICATI,2018,multi-year,multi-year
HSCETC15J00067,1745504.8,SEVATEC INC.,2018,multi-year,multi-year
HSCETC17J00022,1857656.72,BOOZ ALLEN HAMILTON ENGINEERING SERVICES LLC,2018,multi-year,multi-year
70CMSD18FC0000013,1859613.6,MANTECH M S M SECURITY SERVICE,2018,multi-year,multi-year
HSCEMR12C00002,1910766.88,A. HAROLD AND ASSOCIATES LLC,2018,multi-year,multi-year
HSCECR17P00009,2021460,NATIONAL LAW ENFORCEMENT TELECOMMUNICATIONS SYSTEMS INC,2018,multi-year,multi-year
HSCEMD17P00012,2023500,CELLEBRITE INC.,2018,multi-year,multi-year
HSCEDM15F00023,2038901.19,JESUIT REFUGEE SERVICE USA,2018,multi-year,multi-year
HSCEMD14J00025,2061067.06,PARKER TIDE CORP.,2018,multi-year,multi-year
70CDCR18P00000017,2100000,WEST PUBLISHING CORPORATION,2018,multi-year,multi-year
HSCETC16J00006,2199677.16,"DEV TECHNOLOGY GROUP, INC.",2018,multi-year,multi-year
HSCEMD17F00213,2205468.29,ALLWORLD LANGUAGE CONSULTANTS INC.,2018,multi-year,multi-year
HSCEMD16C00002,2318175,THOMSON REUTERS SPECIAL SERVICES LLC,2018,multi-year,multi-year
HSCEMR14F00019,2357392,SOLV LLC,2018,multi-year,multi-year
HSCETC15J00055,2385323.52,SEVATEC INC.,2018,multi-year,multi-year
HSCEMS17J00162,2429603.8,"CENTRAL LAKE ARMOR EXPRESS, INC.",2018,multi-year,multi-year
HSCEMD15J00041,2454398.7,"HR ANEW, INC.",2018,multi-year,multi-year
HSCETC16J00052,2560488.77,"DEV TECHNOLOGY GROUP, INC.",2018,multi-year,multi-year
70CTD018FR0000116,2584723.2,"WEXLER TECHNICAL SOLUTIONS, INC.",2018,multi-year,multi-year
70CMSD18FC0000011,2789420.4,OMNIPLEX WORLD SERVICES CORP,2018,multi-year,multi-year
HSCEDM17F00094,2851600,PRICEWATERHOUSECOOPERS PUBLIC SECTOR LLP,2018,multi-year,multi-year
HSCEDM17F00054,2923742.16,"M V M, INC.",2018,multi-year,multi-year
HSCEDM16F00008,2936293.39,"M V M, INC.",2018,multi-year,multi-year
HSCEMD17F00216,3024231.08,"CONDUIT LANGUAGE SPECIALISTS, INC.",2018,multi-year,multi-year
HSCETC17J00004,3109129.68,"DEV TECHNOLOGY GROUP, INC.",2018,multi-year,multi-year
HSCEMD15F00113,3123690.76,SYSTEMS RESEARCH AND APPLICATI,2018,multi-year,multi-year
HSCEDM15F00085,3201031.67,PRICEWATERHOUSECOOPERS PUBLIC SECTOR LLP,2018,multi-year,multi-year
HSCEMD12F00022,3217241.76,SYSTEMS RESEARCH AND APPLICATIONS CORPORATION,2018,multi-year,multi-year
HSCEDM17J00019,3244985.77,"PEOPLE'S ACCIDENT INFORMATION SERVICE, INC.",2018,multi-year,multi-year
HSCETE14F00057,3278737.38,"CONCUR TECHNOLOGIES, INC.",2018,multi-year,multi-year
HSCEMD13F00106,3346849.13,CORP TEN INTERNATIONAL,2018,multi-year,multi-year
HSCETC16J00055,3353415.04,360 IT INTEGRATED SOLUTIONS,2018,multi-year,multi-year
HSCEDM17F00069,3414654.66,"M V M, INC.",2018,multi-year,multi-year
HSCEDM17J00027,3575764.86,"GLOBAL PRECISION SYSTEMS, LLC",2018,multi-year,multi-year
70CMSD18FC0000012,3719227.2,KROLL GOVERNMENT SERVICES,2018,multi-year,multi-year
HSCETC16J00017,3728190.59,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,2018,multi-year,multi-year
HSCETC17J00019,3791567.85,"OPTECH, LLC",2018,multi-year,multi-year
HSCECR16F00004,3804198.35,"MCKINSEY & COMPANY, INC. WASHINGTON D.C.",2018,multi-year,multi-year
HSCETC14J00013,3892571.76,"KNIGHT POINT SYSTEMS, LLC",2018,multi-year,multi-year
HSCETC15J00017,3963440.55,QBASE-MCNEIL INTEGRATED SOLUTIONS,2018,multi-year,multi-year
HSCEMR12F00039,4296320.15,LOGISTICS APPLICATIONS INC.,2018,multi-year,multi-year
HSCEMD17F00217,4375200.33,"LEGAL INTERPRETING SERVICES, INC.",2018,multi-year,multi-year
HSCETC17J00039,4414763.18,INSERSO CORPORATION,2018,multi-year,multi-year
HSCETC16J00056,4502844.91,"DEV TECHNOLOGY GROUP, INC.",2018,multi-year,multi-year
70CMSD18FC0000015,4649034,CSRA LLC,2018,multi-year,multi-year
HSCETC15F00023,4783636.61,BOOZ ALLEN HAMILTON INC,2018,multi-year,multi-year
HSCEMR16J00008,4933310.2,KROLL GOVERNMENT SERVICES,2018,multi-year,multi-year
HSCEMR16J00010,4933310.2,CORDOVA SUPPORT SERVICES LIMITED,2018,multi-year,multi-year
HSCETC17F00001,5137738.76,BOOZ ALLEN HAMILTON INC,2018,multi-year,multi-year
HSCETC15F00004,5338036.24,BOOZ ALLEN HAMILTON INC,2018,multi-year,multi-year
HSCETC16J00051,5553910.8,"TRI-COR INDUSTRIES, INC.",2018,multi-year,multi-year
70CMSD18FC0000014,5578840.8,CORDOVA SUPPORT SERVICES LIMITED,2018,multi-year,multi-year
HSCEMD17F00215,5726712.83,"METROPOLITAN INTERPRETERS & TRANSLATORS, INC.",2018,multi-year,multi-year
HSCEMR13F00044,6175214.1,DELOITTE & TOUCHE LLP,2018,multi-year,multi-year
HSCEMD17F00214,6981680.29,MVM INCORPORATED,2018,multi-year,multi-year
HSCEMS14J00007,7147735.14,QBASE-MCNEIL INTEGRATED SOLUTIONS,2018,multi-year,multi-year
HSCETC15F00013,7507826.57,PROJECT PERFORMANCE COMPANY LLC,2018,multi-year,multi-year
HSCEMD15F00001,7812591.68,GRANT THORNTON LLP,2018,multi-year,multi-year
HSCETC16J00048,8201161.75,QBASE-MCNEIL INTEGRATED SOLUTIONS,2018,multi-year,multi-year
HSCEMR16J00012,8633292.85,CSRA LLC,2018,multi-year,multi-year
HSCETC17J00037,8827134.38,"STRATEGIC ENTERPRISE SOLUTIONS, INC.",2018,multi-year,multi-year
HSCEMD17F00004,8891472.88,INSIGHT TECHNOLOGY SOLUTIONS INC.,2018,multi-year,multi-year
HSCETC16J00057,9552286.36,"DEV TECHNOLOGY GROUP, INC.",2018,multi-year,multi-year
HSCEMD17F00008,9673485.72,WEST PUBLISHING CORPORATION,2018,multi-year,multi-year
HSCEMS13F00047,12591145.16,GRANT THORNTON LLP,2018,multi-year,multi-year
HSCEMS17F00032,12685930.14,MIRACLE SYSTEMS LLC,2018,multi-year,multi-year
HSCEMD17F00098,12802464.36,SYSTEMS RESEARCH AND APPLICATIONS CORPORATION,2018,multi-year,multi-year
HSCECR17F00001,13294869,"AIRCRAFT TRANSPORT SERVICES, INC.",2018,multi-year,multi-year
HSCEMR13F00040,13913217.06,DELOITTE & TOUCHE LLP,2018,multi-year,multi-year
HSCEMD13F00037,14142151.34,SYSTEMS RESEARCH AND APPLICATIONS CORPORATION,2018,multi-year,multi-year
HSCETC16F00019,15839223,"DEFENSE POINT SECURITY, LLC",2018,multi-year,multi-year
HSCEMR12C00006,16415527.46,BOWHEAD SUPPORT GROUP LLC,2018,multi-year,multi-year
HSCETC14J00117,18323192.43,360 IT INTEGRATED SOLUTIONS,2018,multi-year,multi-year
HSCEMD13F00049,18370400.08,GRANT THORNTON LLP,2018,multi-year,multi-year
HSCETC14F00041,20019575.36,BOOZ ALLEN HAMILTON INC,2018,multi-year,multi-year
HSCECR17F00003,22766583.1,"MCKINSEY & COMPANY, INC. WASHINGTON D.C.",2018,multi-year,multi-year
HSCETC16J00050,24293923.61,"KNIGHT POINT SYSTEMS, LLC",2018,multi-year,multi-year
HSCEMR17F00041,25944103.07,"NATIVE ENERGY & TECHNOLOGY, INC.",2018,multi-year,multi-year
HSCETC17F00002,27945631.6,"SAVANTAGE FINANCIAL SERVICES,",2018,multi-year,multi-year
HSCETC16J00005,29136765.54,QBASE-MCNEIL INTEGRATED SOLUTIONS,2018,multi-year,multi-year
HSCEMR12F00033,31943295.4,CSRA LLC,2018,multi-year,multi-year
HSCETC16J00026,35633118.82,"DEV TECHNOLOGY GROUP, INC.",2018,multi-year,multi-year
HSCEDM16J00050,39239793.7,"GLOBAL PRECISION SYSTEMS, LLC",2018,multi-year,multi-year
HSCEMS16J00065,39759934.02,"CACI-ISS, INC.",2018,multi-year,multi-year
HSCEDM17J00035,40148869.15,"GLOBAL PRECISION SYSTEMS, LLC",2018,multi-year,multi-year
HSCETC17J00005,43540848,QBASE-MCNEIL INTEGRATED SOLUTIONS,2018,multi-year,multi-year
HSCEDM17C00002,44358746.85,"MAXIM HEALTHCARE SERVICES, INC.",2018,multi-year,multi-year
HSCETC16J00002,47384418.04,CSRA LLC,2018,multi-year,multi-year
HSCEDM16J00038,51229874.37,"M V M, INC.",2018,multi-year,multi-year
HSCEDM17J00033,51955661,"M V M, INC.",2018,multi-year,multi-year
HSCETE15F00007,54923659.64,WIDEPOINT INTEGRATED SOLUTIONS CORP.,2018,multi-year,multi-year
HSCETC12F00013,57136745.01,"SAVANTAGE FINANCIAL SERVICES,",2018,multi-year,multi-year
HSCEDM14J00021,105712359.3,"TRAILBOSS ENTERPRISES, INC.",2018,multi-year,multi-year
HSCEDM16J00039,107217703.2,B.I. INCORPORATED,2018,multi-year,multi-year
HSCEDM17J00026,120703452,B.I. INCORPORATED,2018,multi-year,multi-year
HSCECR12F00048,283843799.2,INGENESIS INCORPORATED,2018,multi-year,multi-year
HSCEMS17J00052,375.89,VISTA OUTDOOR SALES LLC,2018,multi-year,multi-year
70CDCR18FR0000045,600,"GEO GROUP INC., THE",2018,multi-year,multi-year
70CDCR18P00000085,655.1,MANAGEMENT & TRAINING CORPORATION,2018,multi-year,multi-year
HSCEMS17J00118,667.14,VISTA OUTDOOR SALES LLC,2018,multi-year,multi-year
HSCEMS17J00045,754.04,VISTA OUTDOOR SALES LLC,2018,multi-year,multi-year
HSCEMS17J00150,754.04,VISTA OUTDOOR SALES LLC,2018,multi-year,multi-year
HSCEMS17J00065,860,VISTA OUTDOOR SALES LLC,2018,multi-year,multi-year
HSCEMS17J00186,987.84,VISTA OUTDOOR SALES LLC,2018,multi-year,multi-year
HSCEMS17J00066,1023.92,VISTA OUTDOOR SALES LLC,2018,multi-year,multi-year
HSCEMS17J00091,1082,VISTA OUTDOOR SALES LLC,2018,multi-year,multi-year
HSCEMS17J00151,1879.45,VISTA OUTDOOR SALES LLC,2018,multi-year,multi-year
HSCEMS17J00075,1885.1,VISTA OUTDOOR SALES LLC,2018,multi-year,multi-year
HSCEMS17J00086,2349.3,VISTA OUTDOOR SALES LLC,2018,multi-year,multi-year
HSCEMD16F00135,2424,"RICOH USA, INC.",2018,multi-year,multi-year
70CMSD18FR0000100,2548.92,"FCN, INC.",2018,multi-year,multi-year
70CMSW18FC0000040,3008,"ATLANTIC DIVING SUPPLY, INC.",2018,multi-year,multi-year
HSCEMS15J00020,3073.28,VISTA OUTDOOR SALES LLC,2018,multi-year,multi-year
70CDCR18P00000011,3100.5,FEDERAL PRISON INDUSTRIES INC,2018,multi-year,multi-year
HSCEMS16J00075,3152.6,VISTA OUTDOOR SALES LLC,2018,multi-year,multi-year
70CMSD18FR0000116,3324,"RICOH USA, INC.",2018,multi-year,multi-year
HSCEMD17F00005,3325.22,"RICOH USA, INC.",2018,multi-year,multi-year
70CTD018FR0000015,3370.25,"DLT SOLUTIONS, LLC",2018,multi-year,multi-year
70CMSD18FR0000115,3444,XEROX CORPORATION,2018,multi-year,multi-year
70CMSD18FC0000016,3450,CAPITOL DIGITAL DOCUMENT SOLUTIONS,2018,multi-year,multi-year
HSCEMS17P00046,3500,HYATT CORPORATION,2018,multi-year,multi-year
70CMSD18FR0000098,3636.32,"TACTICAL & SURVIVAL SPECIALTIES, INC.",2018,multi-year,multi-year
HSCEMD17F00094,3722,"RICOH USA, INC.",2018,multi-year,multi-year
HSCEMR16J00029,3731.84,VISTA OUTDOOR SALES LLC,2018,multi-year,multi-year
HSCEMD16F00020,3747.89,"CANON U.S.A., INC.",2018,multi-year,multi-year
HSCEMS17J00004,3775,BENEFIT PLANNING INCORPORATED,2018,multi-year,multi-year
HSCEMS17J00018,3775,BENEFIT PLANNING INCORPORATED,2018,multi-year,multi-year
HSCEMS17J00139,3775,BENEFIT PLANNING INCORPORATED,2018,multi-year,multi-year
HSCEMS17J00148,3775,BENEFIT PLANNING INCORPORATED,2018,multi-year,multi-year
70CMSD18P00000080,3775.36,"ATLANTIC DIVING SUPPLY, INC.",2018,multi-year,multi-year
HSCEMS17J00046,3870,VISTA OUTDOOR SALES LLC,2018,multi-year,multi-year
70CMSD18FR0000044,3964.6,"CANON U.S.A., INC.",2018,multi-year,multi-year
HSCEMD17F00027,3984.6,"CANON U.S.A., INC.",2018,multi-year,multi-year
HSCEMD16F00063,3986.93,KONICA MINOLTA BUSINESS SOLUTIONS USA INCORPORATED,2018,multi-year,multi-year
70CMSD18FR0000035,4096,"RICOH USA, INC.",2018,multi-year,multi-year
HSCEMS17J00014,4098,"ATLANTIC DIVING SUPPLY, INC.",2018,multi-year,multi-year
70CDCR18P00000076,4100,L-3 COMMUNICATIONS CORPORATION,2018,multi-year,multi-year
HSCEMD17F00184,4117,"RICOH USA, INC.",2018,multi-year,multi-year
70CIT018FR0000003,4148,MANAGEMENT CONCEPTS INCORPORATED,2018,multi-year,multi-year
HSCEMD16F00051,4163.53,KONICA MINOLTA BUSINESS SOLUTIONS USA INCORPORATED,2018,multi-year,multi-year
HSCETE17J00258,4190,"C & C INTERNATIONAL COMPUTERS & CONSULTANTS, INC.",2018,multi-year,multi-year
HSCEMD16F00092,4190.27,KONICA MINOLTA BUSINESS SOLUTIONS USA INCORPORATED,2018,multi-year,multi-year
70CMSD18FR0000043,4192,XEROX CORPORATION,2018,multi-year,multi-year
HSCEMD16F00076,4202.04,KONICA MINOLTA BUSINESS SOLUTIONS USA INCORPORATED,2018,multi-year,multi-year
70CDCR18FR0000025,4240,ML CLICK MARKETING LLC,2018,multi-year,multi-year
70CMSD18P00000060,4318.5,HARRIS CORPORATION,2018,multi-year,multi-year
70CMSD18P00000004,4351,"APL ACCESS & SECURITY, INC.",2018,multi-year,multi-year
HSCEMD16F00084,4380.59,XEROX CORPORATION,2018,multi-year,multi-year
HSCEMS12J00094,4385,ATLANTIC DIVING SUPPLY INCORPORATED,2018,multi-year,multi-year
HSCEMS16F00021,4404,"TACTICAL & SURVIVAL SPECIALTIES, INC.",2018,multi-year,multi-year
HSCEMD16F00053,4430.04,KONICA MINOLTA BUSINESS SOLUTIONS USA INCORPORATED,2018,multi-year,multi-year
70CMSD18FR0000008,4447,"DTC COMMUNICATIONS, INC.",2018,multi-year,multi-year
HSCEMS17F00020,4499,MANAGEMENT CONCEPTS INCORPORATED,2018,multi-year,multi-year
HSCEMD17J00018,4527,"MOTOROLA SOLUTIONS, INC.",2018,multi-year,multi-year
70CTD018FR0000057,4567.4,"C & C INTERNATIONAL COMPUTERS & CONSULTANTS, INC.",2018,multi-year,multi-year
HSCEMD16F00004,4584.6,XEROX CORPORATION,2018,multi-year,multi-year
70CMSD18FR0000012,4596.92,FS PARTNERS LLP,2018,multi-year,multi-year
HSCEMD16F00052,4598.04,KONICA MINOLTA BUSINESS SOLUTIONS USA INCORPORATED,2018,multi-year,multi-year
70CMSD18FR0000125,4600,"C & C INTERNATIONAL COMPUTERS & CONSULTANTS, INC.",2018,multi-year,multi-year
70CMSD18FR0000068,4603.8,"RICOH USA, INC.",2018,multi-year,multi-year
HSCETE17J00532,4725,"C & C INTERNATIONAL COMPUTERS & CONSULTANTS, INC.",2018,multi-year,multi-year
70CMSW18P00000021,4738.45,"VARIDESK, LLC",2018,multi-year,multi-year
HSCEMS17J00157,4757.22,BENEFIT PLANNING INCORPORATED,2018,multi-year,multi-year
HSCEMD12J00010,4758.15,"RICOH USA, INC.",2018,multi-year,multi-year
70CMSW18FC0000001,4761.65,BENEFIT PLANNING INCORPORATED,2018,multi-year,multi-year
HSCEMD12J00084,4915.8,LEXMARK INTERNATIONAL INC,2018,multi-year,multi-year
HSCEMS17P00035,4926.2,VISTA OUTDOOR SALES LLC,2018,multi-year,multi-year
HSCEMD17J00076,4933.86,NEW TECH SOLUTIONS INC,2018,multi-year,multi-year
HSCEMD16F00061,4934.56,"CANON U.S.A., INC.",2018,multi-year,multi-year
70CMSW18FC0000055,4975,BENEFIT PLANNING INCORPORATED,2018,multi-year,multi-year
70CDCR18P00000004,4999.5,FEDERAL PRISON INDUSTRIES INC,2018,multi-year,multi-year
70CDCR18FR0000034,4999.62,RITA'S TAPE MEDIA LLC,2018,multi-year,multi-year
70CMSW18FR0000052,5032.32,"VF IMAGEWEAR, INC.",2018,multi-year,multi-year
HSCEMD15F00144,5040,LEXMARK INTERNATIONAL INC,2018,multi-year,multi-year
HSCEMD16F00110,5050.56,"RICOH USA, INC.",2018,multi-year,multi-year
70CDCR18P00000061,5145,"STAR POLY BAG, INC.",2018,multi-year,multi-year
HSCEMD17F00163,5174.28,EXXACT CORPORATION,2018,multi-year,multi-year
70CMSW18FC0000038,5175,BENEFIT PLANNING INCORPORATED,2018,multi-year,multi-year
70CDCR18FC0000017,5275,BENEFIT PLANNING INCORPORATED,2018,multi-year,multi-year
70CMSW18FC0000028,5275,BENEFIT PLANNING INCORPORATED,2018,multi-year,multi-year
70CMSW18FC0000045,5275,BENEFIT PLANNING INCORPORATED,2018,multi-year,multi-year
70CMSW18FC0000048,5275,BENEFIT PLANNING INCORPORATED,2018,multi-year,multi-year
70CMSW18FC0000064,5275,BENEFIT PLANNING INCORPORATED,2018,multi-year,multi-year
HSCEMD17J00005,5279.92,CAPITOL DIGITAL DOCUMENT SOLUTIONS,2018,multi-year,multi-year
