award_id,recipient_name,parent_name,recipient_city,recipient_state,current_total_value,potential_total_value,awarding_office_name,awarding_office_cat,naics_description,naics_cat,award_description,product_combo,company_combo
HSCEDM14F00011,Alutiiq Diversified Services,Afognak Native,Anchorage,AK,5135635.83,5573643.41,Detention Compliance And Removals,Detention Compliance And Removals,Administrative Management,Consulting,Facilities Maintenance Solicitation,Administrative Management||Consulting,Alutiiq Diversified Services||Afognak Native
HSCEDM16J00049,GEO Care,GEO Group,Boca Raton,FL,1956129.3,1956129.3,Detention Compliance And Removals,Detention Compliance And Removals,Detention Services,Carceral Services,IGF::CT::IGF,Detention Services||Carceral Services,GEO Care||GEO Group
HSCEDM17F00001,GEO Group,GEO Group,Boca Raton,FL,17356.68,17356.68,Detention Compliance And Removals,Detention Compliance And Removals,Detention Services,Carceral Services,"Detention Services at the Western Region Detention Facility in San Diego, CA",Detention Services||Carceral Services,GEO Group||GEO Group
70CDCR18FR0000009,GEO Group,GEO Group,Boca Raton,FL,26930813.15,26930813.15,Detention Compliance And Removals,Detention Compliance And Removals,Detention Services,Trade & Manufacturing,Detention Services,Detention Services||Trade & Manufacturing,GEO Group||GEO Group
70CDCR18FR0000045,GEO Group,GEO Group,Boca Raton,FL,600,600,Detention Compliance And Removals,Detention Compliance And Removals,Detention Services,Trade & Manufacturing,Houston Detention Facility,Detention Services||Trade & Manufacturing,GEO Group||GEO Group
70CDCR18FR0000052,GEO Group,GEO Group,Boca Raton,FL,1361148.43,1361148.43,Detention Compliance And Removals,Detention Compliance And Removals,Detention Services,Trade & Manufacturing,"Detention Services for Aurora, Co Cdf",Detention Services||Trade & Manufacturing,GEO Group||GEO Group
70CDCR18FR0000071,GEO Group,GEO Group,Boca Raton,FL,8482319.4,8482319.4,Detention Compliance And Removals,Detention Compliance And Removals,Detention Services,Trade & Manufacturing,Detention Services at Broward Transitional Center,Detention Services||Trade & Manufacturing,GEO Group||GEO Group
HSCEDM11D00003,GEO Group,GEO Group,Boca Raton,FL,,299228449.5,Detention Compliance And Removals,Detention Compliance And Removals,Detention Services,Trade & Manufacturing,"Detention Management/Medical/Transportation for Aurora, Co Geo Grp Coca.",Detention Services||Trade & Manufacturing,GEO Group||GEO Group
HSCEDM12D00001,GEO Group,GEO Group,Boca Raton,FL,,322532388.6,Detention Compliance And Removals,Detention Compliance And Removals,Detention Services,Trade & Manufacturing,Detention Services,Detention Services||Trade & Manufacturing,GEO Group||GEO Group
HSCEDM15D00006,GEO Group,GEO Group,Boca Raton,FL,,204190580.9,Detention Management - Laguna,Detention Management,Detention Services,Trade & Manufacturing,Detention Services at Broward Transitional Center,Detention Services||Trade & Manufacturing,GEO Group||GEO Group
HSCEDM15D00015,GEO Group,GEO Group,Boca Raton,FL,,730263676,Detention Management - Laguna,Detention Management,Detention Services,Trade & Manufacturing,"Detention, Food and Transportation Services",Detention Services||Trade & Manufacturing,GEO Group||GEO Group
HSCEDM16J00042,GEO Group,GEO Group,Boca Raton,FL,30675602.15,30675602.15,Detention Compliance And Removals,Detention Compliance And Removals,Detention Services,Trade & Manufacturing,"Contract Detention Facility, Aurora, Colorado",Detention Services||Trade & Manufacturing,GEO Group||GEO Group
HSCEDM16J00052,GEO Group,GEO Group,Boca Raton,FL,61351497.14,61351497.14,Detention Management - Laguna,Detention Management,Detention Services,Trade & Manufacturing,"Detention, Transportation and Food Services",Detention Services||Trade & Manufacturing,GEO Group||GEO Group
HSCEDM17D00009,GEO Group,GEO Group,Boca Raton,FL,,457361488,Detention Compliance And Removals,Detention Compliance And Removals,Detention Services,Trade & Manufacturing,Houston Detention Facility,Detention Services||Trade & Manufacturing,GEO Group||GEO Group
HSCEDM17J00004,GEO Group,GEO Group,Boca Raton,FL,51612132.1,51612132.1,Detention Management - Laguna,Detention Management,Detention Services,Trade & Manufacturing,Detention Services at the South Texas Detention Center,Detention Services||Trade & Manufacturing,GEO Group||GEO Group
HSCEDM17J00017,GEO Group,GEO Group,Boca Raton,FL,70811.24,70811.24,Detention Compliance And Removals,Detention Compliance And Removals,Detention Services,Trade & Manufacturing,Detention Services at the South Texas Detention Center,Detention Services||Trade & Manufacturing,GEO Group||GEO Group
HSCEDM17J00024,GEO Group,GEO Group,Boca Raton,FL,31975380.96,31975380.96,Detention Compliance And Removals,Detention Compliance And Removals,Detention Services,Trade & Manufacturing,Detention Services at Broward Transitional Center,Detention Services||Trade & Manufacturing,GEO Group||GEO Group
HSCEDM17J00031,GEO Group,GEO Group,Boca Raton,FL,33571475.82,33571475.82,Detention Compliance And Removals,Detention Compliance And Removals,Detention Services,Trade & Manufacturing,"Detention Management/Medical/Transportation for Aurora, Co Geo Grp Coca.",Detention Services||Trade & Manufacturing,GEO Group||GEO Group
HSCEDM17J00032,GEO Group,GEO Group,Boca Raton,FL,65718510.49,65718510.49,Detention Compliance And Removals,Detention Compliance And Removals,Detention Services,Trade & Manufacturing,"Detention, Transportation and Food Services",Detention Services||Trade & Manufacturing,GEO Group||GEO Group
70CDCR18FR0000060,GEO-Med,GEO-Med,Lake Mary,FL,14548.5,14548.5,Detention Compliance And Removals,Detention Compliance And Removals,Detergent,Trade & Manufacturing,Laundry Detergent for El Paso,Detergent||Trade & Manufacturing,GEO-Med||GEO-Med
HSCECR17P00014,Global Reach Petroleum,Global Reach Petroleum,Winter Park,FL,173600,173600,Detention Compliance And Removals,Detention Compliance And Removals,Air Charter,Consulting,Urgent Charter Flights for Cargo and Supplies for Puerto Rico Hurricane Relief,Air Charter||Consulting,Global Reach Petroleum||Global Reach Petroleum
70CDCR18P00000001,Global Reach Petroleum,Global Reach Petroleum,Winter Park,FL,250000,250000,Detention Compliance And Removals,Detention Compliance And Removals,Air Charter,Transportation,Emergency Cargo Flights for Puerto Rico Hurricane Relief,Air Charter||Transportation,Global Reach Petroleum||Global Reach Petroleum
HSCEMD17P00004,Harris,Harris,Palm Bay,FL,19391,55651.5,Mission Support Dallas,Mission Support,IT Support,IT,Technical Support Services for Harris Equipment,IT Support||IT,Harris||Harris
70CMSD18P00000076,Harris,Harris,Melbourne,FL,4832000,4832000,Mission Support Dallas,Mission Support,Surveillance Equipment,Carceral Services,Over the Air Tracking Equipment,Surveillance Equipment||Carceral Services,Harris||Harris
HSCEMD14P00109,International Satellite Services,International Satellite Services,Naples,FL,112476.14,112476.14,Mission Support Dallas,Mission Support,Radio,Telecom,Dispatch Radio Service Closeout,Radio||Telecom,International Satellite Services||International Satellite Services
HSCEDM12D00011,Jasper Sawyer,Jasper Sawyer,Orlando,FL,,3808151.8,Detention Compliance And Removals,Detention Compliance And Removals,Detainee Meals,Food,Meals,Detainee Meals||Food,Jasper Sawyer||Jasper Sawyer
HSCEDM14J00032,Jasper Sawyer,Jasper Sawyer,Orlando,FL,211106.4,211106.4,Detention Management - Laguna,Detention Management,Detainee Meals,Food,Meals at Los Angeles and Santa Ana Staging,Detainee Meals||Food,Jasper Sawyer||Jasper Sawyer
HSCEDM16J00037,Jasper Sawyer,Jasper Sawyer,Orlando,FL,382866.45,382866.45,Detention Management - Laguna,Detention Management,Detainee Meals,Food,Meals,Detainee Meals||Food,Jasper Sawyer||Jasper Sawyer
70CMSW18FC0000017,Knight's Armament Company,Knight's Armament Company,Titusville,FL,179089.92,179089.92,Mission Support Washington,Mission Support,Guns,Munitions,Night Vision (Part 26807-1),Guns||Munitions,Knight's Armament Company||Knight's Armament Company
HSCEMS16J00093,Knight's Armament Company,Knight's Armament Company,Titusville,FL,6974.89,6974.89,Mission Support Washington,Mission Support,Guns,Munitions,Kac Weapon System Parts,Guns||Munitions,Knight's Armament Company||Knight's Armament Company
HSCEMS17J00022,Knight's Armament Company,Knight's Armament Company,Titusville,FL,616896.56,616896.56,Mission Support Washington,Mission Support,Guns,Munitions,Weapon Parts,Guns||Munitions,Knight's Armament Company||Knight's Armament Company
HSCEMS17J00123,Knight's Armament Company,Knight's Armament Company,Titusville,FL,134205,134205,Mission Support Washington,Mission Support,Guns,Munitions,BPA Oftp Accessories,Guns||Munitions,Knight's Armament Company||Knight's Armament Company
HSCEMS17J00152,Knight's Armament Company,Knight's Armament Company,Titusville,FL,67102.5,67102.5,Mission Support Washington,Mission Support,Guns,Munitions,"M 4 Carbine, Ras, Part 98064",Guns||Munitions,Knight's Armament Company||Knight's Armament Company
70CMSW18FC0000011,Knight's Armament Company,Knight's Armament Company,Titusville,FL,110413.1,110413.1,Mission Support Dallas,Mission Support,Surveillance Equipment,Munitions,Law Enforcement Equipment,Surveillance Equipment||Munitions,Knight's Armament Company||Knight's Armament Company
HSCEMR14P00015,Loyal Source Government Services,Loyal Source Government Services,Orlando,FL,192298.16,192298.16,Mission Support Dallas,Mission Support,Security,Carceral Services,Ero Delegates Dr Orlando Fl Pursuit of Emergency Security System Repairs.,Security||Carceral Services,Loyal Source Government Services||Loyal Source Government Services
70CMSD18FR0000039,LRP Publications,LRP Publications,Palm Beach Gardens,FL,39930,123002,Mission Support Dallas,Mission Support,Databases,IT,Subscription Renewal for Cyberfeds and Workers Compensation Material,Databases||IT,LRP Publications||LRP Publications
70CMSW18FR0000004,LRP Publications,LRP Publications,Palm Beach Gardens,FL,10520,31560,Mission Support Washington,Mission Support,Databases,IT,Eight (8) Cyberfeds Subscriptions,Databases||IT,LRP Publications||LRP Publications
HSCEMD15F00038,LRP Publications,LRP Publications,Palm Beach Gardens,FL,115489,119314,Mission Support Dallas,Mission Support,Databases,IT,Subscription for Cyberfeds and Workers Compensation,Databases||IT,LRP Publications||LRP Publications
HSCEMR13F00032,LRP Publications,LRP Publications,Palm Beach Gardens,FL,144524,144524,Mission Support Dallas,Mission Support,Databases,IT,Cyberfeds Access Licenses,Databases||IT,LRP Publications||LRP Publications
HSCEMD16P00099,Mountain RF Sensors,Mountain RF Sensors,Fort Lauderdale,FL,38400,38400,Mission Support Dallas,Mission Support,Radio,Trade & Manufacturing,Maintenance / Service Needed for Radio Receivers,Radio||Trade & Manufacturing,Mountain RF Sensors||Mountain RF Sensors
HSCEMD17F00226,Nord Atlantic Trading,Nord Atlantic Trading,Miami,FL,39962,39962,Mission Support Dallas,Mission Support,Surveillance Equipment,Telecom,Binoculars,Surveillance Equipment||Telecom,Nord Atlantic Trading||Nord Atlantic Trading
HSCEMS17J00043,NPEE,NPEE,Hialeah,FL,3522.6,3522.6,Mission Support Washington,Mission Support,Ammo,Munitions,"9MM Luger, 100-Grain Ammunition, Pn: A-Npanfe9-100; 1,000 Rounds",Ammo||Munitions,NPEE||NPEE
HSCEMS13F00036,Patriot Solutions,Patriot Solutions,Panama City,FL,1723497.2,2803961.2,Mission Support Orlando,Mission Support,Accounting,Financial,Requisition Intake Services,Accounting||Financial,Patriot Solutions||Patriot Solutions
70CMSD18P00000047,Point Blank Enterprises,Point Blank Enterprises,Pompano Beach,FL,13628.7,13628.7,Mission Support Dallas,Mission Support,Armor,Munitions,Ballistic Shields,Armor||Munitions,Point Blank Enterprises||Point Blank Enterprises
HSCEMS17P00101,Point Blank Enterprises,Point Blank Enterprises,Pompano Beach,FL,20443.05,20443.05,Mission Support Washington,Mission Support,Security,Carceral Services,Phalanx Level III Ballistic Shields,Security||Carceral Services,Point Blank Enterprises||Point Blank Enterprises
HSCECR17P00012,Presidential Aviation,Presidential Aviation,Fort Lauderdale,FL,168500,168500,Detention Compliance And Removals,Detention Compliance And Removals,Air Charter,Transportation,Emergency Charter Flight for Cargo and Evacuation,Air Charter||Transportation,Presidential Aviation||Presidential Aviation
HSCECR17P00015,Presidential Aviation,Presidential Aviation,Fort Lauderdale,FL,134500,134500,Detention Compliance And Removals,Detention Compliance And Removals,Air Charter,Transportation,Urgent Charter Flight for Cargo for Hurricane Relief in Puerto Rico,Air Charter||Transportation,Presidential Aviation||Presidential Aviation
HSCEMD17P00032,Progressive Environmental Services,Progressive Environmental Services,Panama City Beach,FL,8609.25,8609.25,Mission Support Dallas,Mission Support,Waste Management,Trade & Manufacturing,Lab Clean Up,Waste Management||Trade & Manufacturing,Progressive Environmental Services||Progressive Environmental Services
HSCEMS11J00046,Protective Products Enterprises,Protective Products Enterprises,Sunrise,FL,3606700.68,3606700.68,Mission Support Orlando,Mission Support,Armor,Apparel & Leather,The Purpose of This Procurement is to Purchase Body Armor for HSI and Opr Through the Established CBP Idiq Contract,Armor||Apparel & Leather,Protective Products Enterprises||Protective Products Enterprises
70CMSW18FC0000036,Red Carrot,Red Carrot,Miami,FL,10000,10000,Mission Support Washington,Mission Support,Marketing,Printing & Publishing,ICE Wide Outreach and Communication Support Services,Marketing||Printing & Publishing,Red Carrot||Red Carrot
HSCEMS17A00004,Red Carrot,Red Carrot,Miami,FL,,21000000,Mission Support Washington,Mission Support,Marketing,Printing & Publishing,ICE Wide Communication and Outreach Support Services,Marketing||Printing & Publishing,Red Carrot||Red Carrot
